# NOT Spectrum, from Charlotte, reduced
5298.76380062104,9.471958434982118e-16,1.136635012197854e-16
5302.14701461793,9.505084203511435e-16,1.1406101044213722e-16
5305.530228614821,9.366909819482108e-16,1.124029178337853e-16
5308.91344261171,9.520314114161315e-16,1.1424376936993578e-16
5312.29665660859,9.38526308205449e-16,1.1262315698465388e-16
5315.67987060548,9.180194060074809e-16,1.101623287208977e-16
5319.0630846023705,9.4327612079378e-16,1.1319313449525359e-16
5322.4462985992495,9.58044184196509e-16,1.1496530210358108e-16
5325.82951259614,9.3941255829817e-16,1.127295069957804e-16
5329.212726593029,9.496226511784617e-16,1.139547181414154e-16
5332.59594058991,9.200391680684555e-16,1.1040470016821466e-16
5335.9791545868,9.306094342670424e-16,1.1167313211204509e-16
5339.362368583689,9.18035889446058e-16,1.1016430673352694e-16
5342.74558258058,9.227526536729318e-16,1.1073031844075181e-16
5346.12879657746,9.075614253300403e-16,1.0890737103960484e-16
5349.51201057435,9.196734755159472e-16,1.1036081706191366e-16
5352.89522457124,9.456605397288744e-16,1.1347926476746491e-16
5356.27843856812,9.344660979987799e-16,1.1213593175985357e-16
5359.661652565011,9.545212618288136e-16,1.1454255141945762e-16
5363.0448665619,9.521429982070779e-16,1.1425715978484936e-16
5366.42808055879,9.638213837830713e-16,1.1565856605396856e-16
5369.81129455567,9.398970947929194e-16,1.1278765137515033e-16
5373.19450855256,9.22542534678007e-16,1.1070510416136083e-16
5376.57772254945,9.164614168045791e-16,1.0997537001654949e-16
5379.96093654633,9.338299231413229e-16,1.1205959077695874e-16
5383.34415054322,9.378218465551829e-16,1.1253862158662194e-16
5386.72736454011,9.464052841016787e-16,1.1356863409220144e-16
5390.110578537,9.39682625132438e-16,1.1276191501589255e-16
5393.49379253389,9.333728715595203e-16,1.1200474458714243e-16
5396.87700653077,9.070194827854809e-16,1.088423379342577e-16
5400.26022052766,9.209474957363214e-16,1.1051369948835855e-16
5403.64343452455,9.092879392246383e-16,1.0911455270695659e-16
5407.02664852143,9.209802131604194e-16,1.1051762557925032e-16
5410.409862518321,9.052327888842255e-16,1.0862793466610706e-16
5413.79307651521,8.991965266689941e-16,1.0790358320027929e-16
5417.1762905120895,9.12519311378975e-16,1.09502317365477e-16
5420.559504508979,9.370934904880394e-16,1.1245121885856472e-16
5423.94271850587,9.127306536237833e-16,1.0952767843485399e-16
5427.32593250276,8.845111135911954e-16,1.0614133363094345e-16
5430.70914649964,9.125226457200496e-16,1.0950271748640594e-16
5434.092360496529,8.913187579476613e-16,1.0695825095371935e-16
5437.47557449342,9.003946956918207e-16,1.0804736348301849e-16
5440.8587884903,9.140217455885986e-16,1.0968260947063183e-16
5444.24200248719,8.998736454217023e-16,1.0798483745060426e-16
5447.62521648408,9.080571179834563e-16,1.0896685415801475e-16
5451.008430480971,9.058748182570402e-16,1.0870497819084483e-16
5454.39164447785,9.077779796498348e-16,1.0893335755798017e-16
5457.77485847474,9.278666294468579e-16,1.1134399553362293e-16
5461.15807247163,9.42355554032121e-16,1.130826664838545e-16
5464.54128646852,9.117827292673008e-16,1.0941392751207609e-16
5467.924500465399,8.909864880398425e-16,1.069183785647811e-16
5471.30771446229,8.985350132519553e-16,1.0782420159023464e-16
5474.690928459179,9.021374196769068e-16,1.0825649036122881e-16
5478.07414245606,9.272405099877724e-16,1.1126886119853268e-16
5481.45735645295,8.96542807258967e-16,1.0758513687107604e-16
5484.84057044984,8.789885376360804e-16,1.0547862451632964e-16
5488.22378444673,8.718733181552917e-16,1.04624798178635e-16
5491.60699844361,8.584027497728378e-16,1.0300832997274054e-16
5494.9902124405,8.790956284305734e-16,1.054914754116688e-16
5498.37342643739,8.577582238712058e-16,1.029309868645447e-16
5501.75664043428,8.59263678722074e-16,1.0311164144664889e-16
5505.13985443116,8.968980304834826e-16,1.0762776365801791e-16
5508.5230684280505,8.630321253797205e-16,1.0356385504556646e-16
5511.90628242494,9.011827475246766e-16,1.081419297029612e-16
5515.28949642182,8.592329940590827e-16,1.0310795928708992e-16
5518.672710418709,8.693579035426566e-16,1.0432294842511878e-16
5522.0559244156,8.906776148245466e-16,1.068813137789456e-16
5525.439138412479,8.837647281746481e-16,1.0605176738095777e-16
5528.82235240937,8.869132669903939e-16,1.0642959203884727e-16
5532.20556640626,8.847475795513465e-16,1.0616970954616158e-16
5535.588780403149,8.696063129350993e-16,1.0435275755221191e-16
5538.971994400029,8.649510330258804e-16,1.0379412396310565e-16
5542.35520839692,8.804639953872824e-16,1.0565567944647388e-16
5545.73842239381,8.773521985604135e-16,1.0528226382724962e-16
5549.1216363907,8.82243941400538e-16,1.0586927296806456e-16
5552.50485038758,8.699988870008546e-16,1.0439986644010255e-16
5555.88806438447,8.665677523257139e-16,1.0398813027908567e-16
5559.2712783813595,8.663534467136941e-16,1.0396241360564329e-16
5562.654492378249,8.69146021915641e-16,1.0429752262987692e-16
5566.037706375129,8.827240261155602e-16,1.0592688313386722e-16
5569.42092037202,8.723465221514919e-16,1.0468158265817903e-16
5572.80413436891,8.625978272608418e-16,1.03511739271301e-16
5576.18734836579,8.585940497737358e-16,1.030312859728483e-16
5579.570562362679,8.265581583488518e-16,9.918697900186221e-17
5582.95377635957,8.261020611457286e-16,9.913224733748743e-17
5586.33699035646,8.544699890108327e-16,1.0253639868129992e-16
5589.72020435334,8.673451079981924e-16,1.0408141295978308e-16
5593.10341835023,8.731993000290274e-16,1.0478391600348328e-16
5596.486632347121,8.509976961732379e-16,1.0211972354078854e-16
5599.8698463440005,8.386216198038503e-16,1.0063459437646204e-16
5603.2530603408895,8.44013569343483e-16,1.0128162832121795e-16
5606.6362743377795,8.527302631465941e-16,1.0232763157759129e-16
5610.01948833466,8.522867469964185e-16,1.0227440963957022e-16
5613.40270233155,8.482606306798167e-16,1.0179127568157801e-16
5616.78591632844,8.582598231528991e-16,1.0299117877834788e-16
5620.169130325329,8.358411008648768e-16,1.0030093210378521e-16
5623.552344322211,8.489553592250633e-16,1.0187464310700759e-16
5626.9355583191,8.31137777851781e-16,9.973653334221372e-17
5630.31877231599,8.211348132594817e-16,9.85361775911378e-17
5633.70198631288,8.307778252073435e-16,9.969333902488121e-17
5637.085200309761,8.554583055465683e-16,1.026549966655882e-16
5640.468414306651,8.339792191916477e-16,1.0007750630299772e-16
5643.85162830354,8.031939287354677e-16,9.638327144825612e-17
5647.23484230043,8.190298348644286e-16,9.828358018373142e-17
5650.6180562973095,8.4483214419896645e-16,1.0137985730387597e-16
5654.0012702942,8.288224869996307e-16,9.945869843995568e-17
5657.38448429109,8.375913821236735e-16,1.0051096585484082e-16
5660.76769828797,8.137059263821458e-16,9.764471116585749e-17
5664.150912284859,8.008165379784137e-16,9.609798455740964e-17
5667.53412628175,8.097956050761579e-16,9.717547260913894e-17
5670.91734027864,8.083576222262778e-16,9.700291466715333e-17
5674.30055427552,8.115365537028339e-16,9.738438644434007e-17
5677.68376827241,8.110987941323264e-16,9.733185529587916e-17
5681.066982269301,8.260463563089262e-16,9.912556275707114e-17
5684.450196266179,8.255938140356202e-16,9.907125768427442e-17
5687.83341026307,8.129583482890232e-16,9.755500179468278e-17
5691.21662425996,8.168449171469677e-16,9.802139005763612e-17
5694.5998382568505,7.930866637311088e-16,9.517039964773306e-17
5697.9830522537295,7.9765414420629095e-16,9.571849730475491e-17
5701.36626625062,8.112884460534748e-16,9.735461352641698e-17
5704.749480247509,7.964958071805286e-16,9.557949686166343e-17
5708.132694244389,7.824562568609479e-16,9.389475082331374e-17
5711.515908241279,8.070271849916696e-16,9.684326219900034e-17
5714.89912223817,8.066035089482475e-16,9.67924210737897e-17
5718.28233623506,8.037818841434153e-16,9.645382609720983e-17
5721.665550231949,7.851246235151941e-16,9.421495482182328e-17
5725.048764228829,7.805127095448563e-16,9.366152514538275e-17
5728.43197822572,7.924727890959066e-16,9.509673469150878e-17
5731.81519222261,7.888274167506481e-16,9.465929001007777e-17
5735.19840621949,8.024567791617378e-16,9.629481349940853e-17
5738.58162021638,7.703906821049536e-16,9.244688185259443e-17
5741.9648342132705,7.66260828730769e-16,9.195129944769227e-17
5745.34804821015,7.879021318695229e-16,9.454825582434274e-17
5748.731262207039,8.120333416477322e-16,9.744400099772786e-17
5752.114476203929,8.005877557983047e-16,9.607053069579656e-17
5755.49769020082,7.947629427116536e-16,9.537155312539844e-17
5758.8809041977,7.7899929669776915e-16,9.347991560373229e-17
5762.26411819459,7.708141770905856e-16,9.249770125087027e-17
5765.647332191479,7.677978159573568e-16,9.213573791488281e-17
5769.03054618837,7.621203554794198e-16,9.145444265753038e-17
5772.41376018525,7.677858287482336e-16,9.213429944978803e-17
5775.79697418214,7.736229288025178e-16,9.283475145630213e-17
5779.18018817903,7.564553693968187e-16,9.077464432761825e-17
5782.563402175911,7.58880898822901e-16,9.106570785874811e-17
5785.9466161728005,7.624989511586007e-16,9.149987413903207e-17
5789.32983016969,7.488754649818063e-16,8.986505579781675e-17
5792.7130441665695,7.591847924422837e-16,9.110217509307404e-17
5796.09625816346,7.562152382405289e-16,9.074582858886347e-17
5799.47947216035,7.575469528910486e-16,9.090563434692583e-17
5802.86268615724,7.542863189640348e-16,9.051435827568417e-17
5806.24590015412,7.613673384133618e-16,9.136408060960341e-17
5809.629114151011,7.486800006715688e-16,8.984160008058825e-17
5813.0123281479,7.554004646502807e-16,9.064805575803368e-17
5816.39554214479,7.600717263791631e-16,9.120860716549957e-17
5819.77875614167,7.603159510420722e-16,9.123791412504866e-17
5823.16197013856,7.53810974790803e-16,9.045731697489636e-17
5826.545184135451,7.493649986718127e-16,8.992379984061753e-17
5829.928398132329,7.730577987508037e-16,9.276693585009644e-17
5833.31161212922,7.80228389619168e-16,9.362740675430016e-17
5836.69482612611,7.768947747496396e-16,9.322737296995675e-17
5840.078040123,7.757011967654824e-16,9.308414361185788e-17
5843.461254119879,7.528082060802344e-16,9.033698472962812e-17
5846.84446811677,7.530896303017929e-16,9.037075563621514e-17
5850.227682113659,7.669365816919872e-16,9.203238980303847e-17
5853.61089611055,7.544461782486203e-16,9.053354138983443e-17
5856.994110107429,7.61288900624224e-16,9.135466807490688e-17
5860.37732410432,7.761815887579138e-16,9.314179065094965e-17
5863.76053810121,7.49482923079658e-16,8.993795076955896e-17
5867.14375209809,7.304890316133067e-16,8.76586837935968e-17
5870.526966094979,7.444445940056486e-16,8.933335128067783e-17
5873.91018009187,7.461700751921654e-16,8.954040902305984e-17
5877.29339408875,7.070381455867792e-16,8.48445774704135e-17
5880.67660808564,7.032300387329199e-16,8.438760464795039e-17
5884.0598220825295,6.941927029248467e-16,8.33031243509816e-17
5887.44303607942,7.015674342199242e-16,8.41880921063909e-17
5890.8262500763,7.225504163879772e-16,8.670604996655726e-17
5894.209464073189,7.2151029483609335e-16,8.65812353803312e-17
5897.592678070079,7.392607500891739e-16,8.871129001070087e-17
5900.97589206697,7.341414624786684e-16,8.80969754974402e-17
5904.35910606385,7.361383256913476e-16,8.833659908296171e-17
5907.74232006074,7.368837632652844e-16,8.842605159183412e-17
5911.125534057629,7.450818110522839e-16,8.940981732627406e-17
5914.50874805452,7.336050157806055e-16,8.803260189367266e-17
5917.8919620514,7.081151772456994e-16,8.497382126948392e-17
5921.27517604829,7.143024130798644e-16,8.571628956958373e-17
5924.65839004518,7.255832480794018e-16,8.706998976952821e-17
5928.0416040420605,7.25112661973376e-16,8.701351943680511e-17
5931.42481803895,7.011950134131039e-16,8.414340160957247e-17
5934.8080320358395,7.182067680447227e-16,8.618481216536673e-17
5938.191246032729,7.035571218140048e-16,8.442685461768058e-17
5941.57446002961,6.846708108174451e-16,8.21604972980934e-17
5944.9576740265,6.945823638065407e-16,8.334988365678489e-17
5948.34088802339,6.952769109411419e-16,8.343322931293703e-17
5951.724102020279,6.884876784513464e-16,8.261852141416157e-17
5955.107316017161,6.703291860167565e-16,8.043950232201078e-17
5958.49053001405,7.02619724633045e-16,8.431436695596539e-17
5961.87374401094,7.029492779697095e-16,8.435391335636514e-17
5965.25695800782,6.814092591818216e-16,8.176911110181859e-17
5968.640172004711,7.062950760986138e-16,8.475540913183366e-17
5972.023386001601,7.0308859599453835e-16,8.43706315193446e-17
5975.4065999984805,7.094329892633446e-16,8.513195871160134e-17
5978.7898139953695,6.94224630642202e-16,8.330695567706424e-17
5982.17302799226,6.965071524665208e-16,8.35808582959825e-17
5985.55624198915,6.989405153078733e-16,8.387286183694479e-17
5988.93945598604,6.792292810236832e-16,8.150751372284198e-17
5992.32266998292,6.660912547484275e-16,7.99309505698113e-17
5995.705883979809,6.785098252588157e-16,8.142117903105787e-17
5999.0890979767,6.913765472173421e-16,8.296518566608105e-17
6002.472311973579,6.849478884068832e-16,8.219374660882598e-17
6005.85552597047,6.804468980920586e-16,8.165362777104703e-17
6009.23873996736,6.905947505808028e-16,8.287137006969633e-17
6012.62195396424,6.838749941620498e-16,8.206499929944597e-17
6016.005167961129,6.520231585517108e-16,7.824277902620528e-17
6019.38838195802,6.625555131486545e-16,7.950666157783853e-17
6022.77159595491,6.905767718481867e-16,8.28692126217824e-17
6026.1548099517895,6.715214977678022e-16,8.058257973213626e-17
6029.538023948679,6.665501318683542e-16,7.99860158242025e-17
6032.92123794557,6.729208527493517e-16,8.07505023299222e-17
6036.30445194245,6.516096200941824e-16,7.819315441130189e-17
6039.687665939339,6.680053224977421e-16,8.016063869972905e-17
6043.070879936229,6.869669077402703e-16,8.243602892883244e-17
6046.45409393312,6.701941063089135e-16,8.042329275706962e-17
6049.83730793,6.597740521978565e-16,7.917288626374278e-17
6053.22052192689,6.687238559908945e-16,8.024686271890734e-17
6056.603735923779,6.512693315270698e-16,7.815231978324837e-17
6059.98694992067,6.540258037731609e-16,7.848309645277931e-17
6063.37016391755,6.704782279392444e-16,8.045738735270932e-17
6066.75337791444,6.735770475147517e-16,8.08292457017702e-17
6070.13659191133,6.857681344562924e-16,8.229217613475508e-17
6073.51980590821,6.829164899474769e-16,8.194997879369722e-17
6076.9030199051,6.802491246511813e-16,8.162989495814176e-17
6080.286233901989,6.804691617005921e-16,8.165629940407105e-17
6083.669447898879,6.893970732185597e-16,8.272764878622716e-17
6087.05266189576,6.878442105862367e-16,8.25413052703484e-17
6090.43587589265,6.905823441196129e-16,8.286988129435354e-17
6093.81908988954,6.956252176264847e-16,8.347502611517816e-17
6097.202303886429,6.861233989628755e-16,8.233480787554506e-17
6100.585517883311,6.926881805159423e-16,8.312258166191308e-17
6103.9687318802,6.950353001852281e-16,8.340423602222737e-17
6107.35194587709,6.868995727028353e-16,8.242794872434023e-17
6110.73515987397,6.760792055056665e-16,8.112950466067998e-17
6114.1183738708605,6.844803130286251e-16,8.213763756343501e-17
6117.5015878677505,6.684705654424583e-16,8.021646785309499e-17
6120.8848018646395,6.547023944202944e-16,7.856428733043532e-17
6124.268015861519,6.369138383696531e-16,7.642966060435837e-17
6127.65122985841,6.428493009595358e-16,7.71419161151443e-17
6131.0344438553,6.402770015549465e-16,7.683324018659358e-17
6134.41765785219,6.422222373759439e-16,7.706666848511327e-17
6137.80087184907,6.398389899234997e-16,7.678067879081995e-17
6141.184085845961,6.363073664968874e-16,7.635688397962648e-17
6144.56729984285,6.312050688083538e-16,7.574460825700244e-17
6147.95051383973,6.465163955408723e-16,7.758196746490467e-17
6151.33372783662,6.294276718046208e-16,7.553132061655449e-17
6154.716941833511,6.144005772571029e-16,7.372806927085235e-17
6158.100155830401,6.428253325968047e-16,7.713903991161656e-17
6161.4833698272805,6.377554155080122e-16,7.653064986096146e-17
6164.8665838241695,6.204233768548984e-16,7.44508052225878e-17
6168.2497978210595,6.323813105766884e-16,7.588575726920261e-17
6171.633011817939,6.380762323246006e-16,7.656914787895208e-17
6175.016225814829,6.189268548063907e-16,7.427122257676689e-17
6178.39943981172,6.13148765337651e-16,7.357785184051812e-17
6181.782653808609,6.209080827110542e-16,7.45089699253265e-17
6185.165867805489,6.188041661785835e-16,7.425649994143001e-17
6188.549081802379,6.040823937324405e-16,7.248988724789285e-17
6191.93229579927,5.887893032382401e-16,7.065471638858881e-17
6195.31550979615,5.844648191452917e-16,7.013577829743501e-17
6198.69872379304,5.916974544448178e-16,7.100369453337813e-17
6202.081937789929,5.852049192265064e-16,7.022459030718077e-17
6205.46515178682,5.864061824764482e-16,7.036874189717377e-17
6208.8483657837,5.852081477983296e-16,7.022497773579955e-17
6212.2315797805895,5.939423084594746e-16,7.127307701513695e-17
6215.6147937774795,5.78633677394541e-16,6.943604128734491e-17
6218.99800777437,5.789866176878889e-16,6.947839412254666e-17
6222.38122177125,5.734000361275745e-16,6.880800433530894e-17
6225.764435768139,5.621240571722152e-16,6.745488686066582e-17
6229.147649765029,5.763681801736979e-16,6.916418162084374e-17
6232.53086376191,5.597698562547083e-16,6.7172382750565e-17
6235.9140777588,5.34189906722693e-16,6.410278880672315e-17
6239.29729175569,5.43657331800841e-16,6.523887981610091e-17
6242.680505752579,5.546159431730869e-16,6.655391318077042e-17
6246.063719749461,5.6128337686093e-16,6.735400522331159e-17
6249.44693374635,5.432254271989925e-16,6.518705126387909e-17
6252.83014774324,5.518583593885975e-16,6.622300312663169e-17
6256.2133617401205,5.490513186156233e-16,6.58861582338748e-17
6259.59657573701,5.372371028851812e-16,6.446845234622175e-17
6262.9797897339,5.499271857206962e-16,6.599126228648354e-17
6266.363003730789,5.364654785667415e-16,6.437585742800898e-17
6269.746217727671,5.09631841365882e-16,6.115582096390584e-17
6273.12943172456,5.092874966340184e-16,6.11144995960822e-17
6276.51264572145,5.155138587462671e-16,6.186166304955204e-17
6279.89585971833,5.213396889621559e-16,6.256076267545871e-17
6283.27907371522,5.224178941851286e-16,6.269014730221543e-17
6286.662287712111,5.411139946167513e-16,6.493367935401015e-17
6290.045501709,5.590856977414241e-16,6.70902837289709e-17
6293.42871570588,5.414542338154471e-16,6.497450805785365e-17
6296.81192970277,5.428987121989456e-16,6.514784546387346e-17
6300.195143699661,5.445725940565863e-16,6.534871128679035e-17
6303.57835769654,5.41978479685778e-16,6.503741756229336e-17
6306.96157169343,5.455647936379083e-16,6.5467775236549e-17
6310.344785690319,5.338682386475875e-16,6.406418863771049e-17
6313.72799968721,5.426785913249197e-16,6.512143095899037e-17
6317.111213684089,5.579176059218299e-16,6.695011271061958e-17
6320.49442768098,5.645706073989706e-16,6.774847288787647e-17
6323.87764167787,5.606854112643915e-16,6.728224935172697e-17
6327.260855674761,5.5497909811917245e-16,6.659749177430069e-17
6330.644069671639,5.691161052621e-16,6.8293932631452e-17
6334.02728366853,5.577777893436798e-16,6.693333472124158e-17
6337.41049766542,5.591603253304126e-16,6.709923903964951e-17
6340.7937116623,5.711224644332482e-16,6.853469573198977e-17
6344.17692565919,5.646129541719128e-16,6.775355450062953e-17
6347.560139656079,5.797438931379222e-16,6.956926717655066e-17
6350.94335365297,5.830123536130174e-16,6.996148243356208e-17
6354.3265676498495,5.605984208951682e-16,6.727181050742017e-17
6357.709781646739,5.676359962351567e-16,6.81163195482188e-17
6361.092995643629,5.680442152094915e-16,6.816530582513897e-17
6364.47620964051,5.548893826785452e-16,6.658672592142542e-17
6367.8594236374,5.446992170471878e-16,6.536390604566253e-17
6371.242637634289,5.499504950494118e-16,6.599405940592941e-17
6374.625851631179,5.458330772527457e-16,6.549996927032948e-17
6378.00906562806,5.54101937068437e-16,6.649223244821244e-17
6381.39227962495,5.347931801651541e-16,6.417518161981849e-17
6384.77549362184,5.348538255444555e-16,6.418245906533466e-17
6388.158707618721,5.376173267824811e-16,6.451407921389773e-17
6391.541921615611,5.379884944336854e-16,6.455861933204224e-17
6394.9251356125,5.53063883431038e-16,6.636766601172456e-17
6398.30834960939,5.439642136331239e-16,6.527570563597487e-17
6401.69156360627,5.207417291622011e-16,6.248900749946413e-17
6405.07477760316,5.302103670490272e-16,6.362524404588325e-17
6408.45799160005,5.378412543885527e-16,6.454095052662632e-17
6411.84120559693,5.270818533655929e-16,6.324982240387114e-17
6415.224419593821,5.131987021577055e-16,6.158384425892466e-17
6418.60763359071,5.063832515899817e-16,6.07659901907978e-17
6421.9908475876,5.183814620126031e-16,6.220577544151237e-17
6425.37406158448,5.136801765508381e-16,6.164162118610057e-17
6428.757275581371,4.940109191507804e-16,5.928131029809365e-17
6432.140489578261,4.940581136838757e-16,5.928697364206508e-17
6435.52370357515,5.08328185250757e-16,6.099938223009084e-17
6438.90691757203,5.085464761018758e-16,6.102557713222509e-17
6442.2901315689205,5.036862169736531e-16,6.044234603683837e-17
6445.67334556581,4.954313161185356e-16,5.945175793422427e-17
6449.05655956269,5.059072540382137e-16,6.070887048458564e-17
6452.43977355958,4.971498674910594e-16,5.965798409892712e-17
6455.822987556469,4.849983611874577e-16,5.819980334249493e-17
6459.20620155336,4.99592399238188e-16,5.995108790858256e-17
6462.589415550239,5.053956999169163e-16,6.064748399002994e-17
6465.97262954713,4.89682780516306e-16,5.876193366195672e-17
6469.35584354402,4.942559294211127e-16,5.931071153053352e-17
6472.7390575409,5.054182688225269e-16,6.065019225870323e-17
6476.122271537789,4.99062607124069e-16,5.988751285488828e-17
6479.50548553468,5.127140277895074e-16,6.152568333474088e-17
6482.88869953157,4.981292551983157e-16,5.977551062379788e-17
6486.27191352845,4.866942579205504e-16,5.840331095046604e-17
6489.65512752534,5.317221658695878e-16,6.380665990435053e-17
6493.03834152223,5.12519006881422e-16,6.150228082577063e-17
6496.4215555191195,5.142457205790166e-16,6.170948646948199e-17
6499.804769515999,5.226756234973526e-16,6.272107481968231e-17
6503.187983512889,5.109686823628548e-16,6.131624188354258e-17
6506.57119750978,5.169013655347335e-16,6.202816386416802e-17
6509.95441150667,5.249559355884141e-16,6.299471227060969e-17
6513.33762550355,5.222607739038353e-16,6.267129286846023e-17
6516.720839500439,5.301325696593603e-16,6.361590835912324e-17
6520.104053497329,5.33231491521255e-16,6.39877789825506e-17
6523.48726749421,5.449453298813029e-16,6.539343958575634e-17
6526.8704814911,5.565344825471163e-16,6.678413790565395e-17
6530.25369548799,5.298310985364721e-16,6.357973182437665e-17
6533.636909484871,5.273639658339499e-16,6.328367590007398e-17
6537.0201234817605,5.424192763331585e-16,6.509031315997902e-17
6540.4033374786495,5.425121477067579e-16,6.510145772481095e-17
6543.786551475539,5.565083087401683e-16,6.678099704882019e-17
6547.16976547242,5.737531572313618e-16,6.885037886776342e-17
6550.55297946931,5.510253189665777e-16,6.612303827598932e-17
6553.9361934662,5.577191339410722e-16,6.692629607292867e-17
6557.319407463089,5.507400140507149e-16,6.608880168608578e-17
6560.702621459971,5.514243955250612e-16,6.617092746300733e-17
6564.08583545686,5.464421199116317e-16,6.55730543893958e-17
6567.46904945375,5.50839389520458e-16,6.610072674245496e-17
6570.85226345064,5.662576028134082e-16,6.795091233760898e-17
6574.235477447521,5.584016805647978e-16,6.700820166777574e-17
6577.618691444411,5.513248406652274e-16,6.615898087982729e-17
6581.0019054413,5.519728944621745e-16,6.623674733546093e-17
6584.38511943818,5.586609876470314e-16,6.703931851764376e-17
6587.76833343507,5.667563288394898e-16,6.801075946073877e-17
6591.15154743196,5.571206331311805e-16,6.685447597574166e-17
6594.53476142885,5.58189420783907e-16,6.698273049406883e-17
6597.91797542573,5.613490867427601e-16,6.736189040913121e-17
6601.301189422621,5.619403317884095e-16,6.743283981460913e-17
6604.68440341951,5.494446785801667e-16,6.593336142962e-17
6608.06761741639,5.623476316299108e-16,6.748171579558929e-17
6611.45083141328,5.515739028577747e-16,6.618886834293297e-17
6614.834045410171,5.654809869981633e-16,6.785771843977958e-17
6618.217259407061,5.615567326687382e-16,6.738680792024858e-17
6621.600473403941,5.620693032818445e-16,6.744831639382134e-17
6624.98368740083,5.48352284714571e-16,6.580227416574852e-17
6628.36690139772,5.534920327082584e-16,6.641904392499101e-17
6631.7501153946,5.624798003842749e-16,6.749757604611299e-17
6635.1333293914895,5.482237179524142e-16,6.57868461542897e-17
6638.51654338838,5.513520999312155e-16,6.616225199174586e-17
6641.899757385269,5.51879630241032e-16,6.622555562892384e-17
6645.282971382149,5.426881977105418e-16,6.512258372526502e-17
6648.666185379039,5.650194532843782e-16,6.780233439412538e-17
6652.04939937593,5.639696331211664e-16,6.767635597453997e-17
6655.43261337282,5.467165407431334e-16,6.5605984889176e-17
6658.8158273697,5.501900057618318e-16,6.602280069141982e-17
6662.199041366589,5.457376964456725e-16,6.54885235734807e-17
6665.58225536348,5.441542511452146e-16,6.529851013742575e-17
6668.96546936036,5.299797461011352e-16,6.359756953213622e-17
6672.34868335725,5.32047942856304e-16,6.384575314275648e-17
6675.73189735414,5.396831460876615e-16,6.476197753051938e-17
6679.1151113510305,5.281430887069118e-16,6.337717064482941e-17
6682.49832534791,5.279030256509816e-16,6.33483630781178e-17
6685.881539344799,5.225545247619281e-16,6.270654297143137e-17
6689.264753341689,5.153390277214398e-16,6.184068332657278e-17
6692.64796733857,5.138643155215577e-16,6.166371786258692e-17
6696.03118133546,5.057460900518528e-16,6.068953080622233e-17
6699.41439533235,5.123473498138457e-16,6.148168197766148e-17
6702.797609329239,5.113496235949354e-16,6.136195483139224e-17
6706.180823326121,5.226835287457353e-16,6.272202344948824e-17
6709.56403732301,5.09829466257021e-16,6.117953595084252e-17
6712.9472513199,5.109916571889947e-16,6.131899886267936e-17
6716.33046531678,5.10785682447895e-16,6.12942818937474e-17
6719.713679313671,5.179072522775773e-16,6.214887027330927e-17
6723.0968933105605,5.088306472889371e-16,6.105967767467245e-17
6726.4801073074495,5.147017439126481e-16,6.176420926951777e-17
6729.8633213043295,5.160646120898684e-16,6.19277534507842e-17
6733.24653530122,5.185275507328183e-16,6.222330608793819e-17
6736.62974929811,5.071385832313297e-16,6.085662998775956e-17
6740.012963295,4.950362501752238e-16,5.940435002102685e-17
6743.39617729188,5.058952902303019e-16,6.070743482763622e-17
6746.779391288771,5.069606026290476e-16,6.083527231548571e-17
6750.16260528566,4.920301686361368e-16,5.904362023633641e-17
6753.54581928255,4.827209486832528e-16,5.792651384199034e-17
6756.92903327943,4.881710005113053e-16,5.858052006135664e-17
6760.312247276321,4.919526508919527e-16,5.903431810703432e-17
6763.695461273211,4.820427481688459e-16,5.784512978026151e-17
6767.078675270091,4.91970705875211e-16,5.903648470502531e-17
6770.46188926698,4.920315810279804e-16,5.904378972335764e-17
6773.84510326387,4.862446014419439e-16,5.834935217303327e-17
6777.22831726076,4.886411760665049e-16,5.863694112798058e-17
6780.61153125764,4.793960813569738e-16,5.752752976283685e-17
6783.99474525453,4.780360345352296e-16,5.736432414422755e-17
6787.377959251421,4.897910313151098e-16,5.877492375781318e-17
6790.761173248299,4.877129490701139e-16,5.852555388841367e-17
6794.14438724519,4.69529431425211e-16,5.634353177102532e-17
6797.52760124208,4.659101478626395e-16,5.590921774351674e-17
6800.91081523896,4.805655351317004e-16,5.766786421580405e-17
6804.29402923585,4.735103156037269e-16,5.682123787244723e-17
6807.677243232739,4.688500873013492e-16,5.626201047616191e-17
6811.06045722963,4.711156810362016e-16,5.653388172434419e-17
6814.44367122652,4.770975787738717e-16,5.72517094528646e-17
6817.8268852234,4.599654817220953e-16,5.519585780665143e-17
6821.2100992202895,4.606811911805591e-16,5.5281742941667095e-17
6824.59331321718,4.738315304810087e-16,5.685978365772104e-17
6827.97652721406,4.552072625143642e-16,5.462487150172371e-17
6831.359741210949,4.544297934174314e-16,5.453157521009177e-17
6834.742955207839,4.512848960964142e-16,5.41541875315697e-17
6838.12616920473,4.376723179085749e-16,5.252067814902899e-17
6841.50938320161,4.450810761295328e-16,5.340972913554393e-17
6844.8925971985,4.554349478913703e-16,5.465219374696444e-17
6848.275811195389,4.436699017374374e-16,5.3240388208492485e-17
6851.659025192271,4.3476083625020356e-16,5.2171300350024424e-17
6855.04223918916,4.3795310473168975e-16,5.255437256780277e-17
